Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2005-02-01,27.69782,28.30694,27.60214,28.19801,1219442
2005-02-02,28.19801,28.60429,27.80704,27.90037,1663801
2005-02-03,27.99782,28.60429,27.99782,28.3982,1188815
2005-02-04,28.3982,28.60429,28.19801,28.3982,882145
2005-02-07,28.60429,28.6985,28.19801,28.6985,813647
2005-02-08,28.90164,28.99879,28.60429,28.60429,789847
2005-02-09,28.80448,28.80448,28.49536,28.60429,714776
2005-02-10,28.6985,29.49044,28.49536,29.30497,1064681
2005-02-11,29.49044,29.60526,28.80448,29.20193,436692
2005-02-14,29.30497,29.39918,28.90164,28.99879,660688
2005-02-15,28.80448,29.60526,28.60429,29.49044,1401812
2005-02-16,29.69947,31.10378,29.49044,30.6975,2053113
2005-02-17,31.19504,32.29611,31.19504,31.90161,2827345
2005-02-18,32.10475,32.99385,31.79268,32.29611,3170847
2005-02-21,32.39915,33.19993,32.39915,32.60524,983991
2005-02-22,32.7966,32.7966,31.99582,31.99582,1172834
2005-02-23,31.79268,31.90161,31.2922,31.79268,555882
2005-02-24,31.99582,32.39915,31.90161,32.29611,576237
2005-02-25,32.7966,33.29414,32.60524,32.90553,2571775
2005-02-28,33.19993,33.29414,32.49925,32.99385,1442086
2005-03-01,32.49925,32.60524,31.90161,32.39915,1520429
2005-03-02,31.99582,32.10475,30.60329,31.00074,1025188
2005-03-03,30.79465,31.2922,30.60329,31.10378,761883
2005-03-04,31.19504,31.49828,30.90064,31.19504,451896
2005-03-07,31.49828,31.60426,30.60329,30.79465,438052
2005-03-08,30.79465,31.10378,30.49142,30.60329,454213
2005-03-09,31.00074,32.10475,31.00074,31.49828,1477980
2005-03-10,31.49828,31.79268,30.79465,31.2922,446676
2005-03-11,31.49828,31.49828,31.00074,31.00074,1353916
2005-03-14,30.90064,30.90064,29.99682,30.19701,499492
2005-03-15,30.4031,30.90064,30.1028,30.6975,584704
2005-03-16,30.1028,30.79465,29.80251,30.6975,1648037
2005-03-17,30.60329,30.79465,30.29711,30.49142,609973
2005-03-18,30.6975,31.40407,30.6975,31.10378,580865
2005-03-21,31.40407,31.69847,30.29711,30.49142,643178
2005-03-22,30.4031,30.79465,30.1028,30.79465,486694
2005-03-23,30.60329,30.6975,29.99682,30.29711,414767
2005-03-24,30.60329,30.79465,30.19701,30.60329,340358
2005-03-29,30.6975,30.6975,30.19701,30.60329,483582
2005-03-30,30.49142,30.6975,30.19701,30.29711,367808
2005-03-31,30.49142,30.79465,29.60526,30.79465,1029801
2005-04-01,30.90064,31.40407,30.4031,30.4031,707702
2005-04-04,30.49142,30.79465,30.1028,30.19701,307046
2005-04-05,30.19701,30.60329,30.19701,30.49142,417314
2005-04-06,30.49142,31.49828,30.49142,31.49828,789925
2005-04-07,31.69847,32.2019,31.60426,31.90161,688243
2005-04-11,31.60426,32.69945,31.2922,32.60524,857568
2005-04-12,32.49925,32.69945,32.10475,32.29611,393425
2005-04-13,32.49925,32.60524,31.00074,31.00074,598075
2005-04-14,30.90064,31.2922,30.4031,30.90064,1337476
2005-04-15,30.6975,31.2922,30.4031,31.19504,336599
2005-04-18,30.60329,30.6975,29.69947,30.19701,1245227
2005-04-19,30.29711,30.90064,30.19701,30.79465,309061
2005-04-20,30.90064,31.10378,30.4031,30.4031,368070
2005-04-21,30.4031,31.19504,30.4031,31.19504,962021
2005-04-22,31.10378,31.2922,30.90064,31.00074,342379
2005-04-25,31.00074,31.10378,30.6975,30.79465,602976
2005-04-26,30.79465,30.90064,30.6975,30.90064,227554
2005-04-27,30.79465,30.90064,29.80251,30.1028,645643
2005-04-28,29.99682,30.1028,29.49044,29.60526,309492
2005-04-29,29.69947,29.89966,29.60526,29.89966,159478
2005-05-02,29.99682,30.1028,29.80251,29.80251,142199
2005-05-04,29.99682,30.6975,29.89966,30.49142,631708
2005-05-05,30.79465,31.19504,30.60329,30.90064,273716
2005-05-06,31.60426,31.60426,30.79465,31.2922,411115
2005-05-09,31.40407,31.40407,30.49142,30.6975,245814
2005-05-10,31.00074,31.10378,30.19701,30.49142,220469
2005-05-11,30.1028,30.79465,30.1028,30.6975,776808
2005-05-12,30.6975,30.90064,30.19701,30.19701,561307
2005-05-13,29.89966,29.89966,28.6985,29.09889,1028069
2005-05-16,28.99879,28.99879,28.19801,28.60429,207167
2005-05-17,28.90164,28.90164,27.69782,28.10086,702572
2005-05-18,28.30694,28.49536,27.69782,28.3982,818496
2005-05-19,28.90164,28.99879,28.49536,28.99879,1188383
2005-05-20,28.90164,29.39918,28.49536,28.60429,549326
2005-05-23,28.6985,28.99879,28.49536,28.60429,231663
2005-05-24,28.60429,28.6985,28.10086,28.60429,256392
2005-05-25,28.60429,28.99879,28.60429,28.90164,271585
2005-05-27,29.09889,29.39918,28.99879,29.39918,328847
2005-05-30,29.39918,29.60526,29.30497,29.30497,223222
2005-05-31,29.09889,29.39918,28.6985,29.39918,533204
2005-06-01,29.09889,29.39918,28.99879,29.30497,357578
2005-06-02,29.30497,30.79465,29.30497,30.79465,1573079
2005-06-03,31.19504,31.60426,31.10378,31.2922,893867
2005-06-06,31.49828,31.90161,31.40407,31.69847,566650
2005-06-07,31.90161,32.60524,31.69847,32.29611,1009640
2005-06-08,32.10475,32.39915,31.60426,31.79268,920330
2005-06-09,31.90161,32.39915,31.49828,32.29611,1474412
2005-06-10,32.29611,32.69945,32.2019,32.39915,976277
2005-06-13,32.2019,32.60524,32.2019,32.49925,251949
2005-06-14,32.49925,32.49925,31.79268,31.99582,615216
2005-06-15,31.99582,32.7966,31.79268,32.69945,831158
2005-06-16,32.99385,33.69748,32.69945,33.69748,1706482
2005-06-17,33.9065,34.7956,33.50022,34.49825,1363120
2005-06-20,34.70139,35.39913,34.70139,34.99874,895233
2005-06-21,34.99874,35.10767,33.99482,33.99482,702386
2005-06-22,34.19796,34.70139,34.1067,34.29806,1237340
2005-06-23,34.60718,34.60718,33.69748,33.99482,1392772
2005-06-24,33.69748,34.1067,33.50022,33.99482,353616
2005-06-27,33.9065,34.1067,33.69748,33.79168,504201
2005-06-28,33.9065,34.19796,33.9065,33.99482,407455
2005-06-29,34.1067,34.1067,33.40013,33.50022,259940
2005-06-30,33.60621,34.49825,33.40013,33.99482,657084
2005-07-01,33.99482,34.60718,33.79168,34.19796,571988
2005-07-04,34.49825,34.60718,33.69748,33.9065,463613
2005-07-05,34.1067,34.29806,33.9065,34.1067,1311208
2005-07-06,32.19222,32.99314,32.1063,32.80469,719780
2005-07-07,32.60238,32.80469,31.69614,32.00099,1222442
2005-07-08,32.29476,32.60238,32.29476,32.49984,486693
2005-07-11,32.80469,32.89614,32.19222,32.29476,493880
2005-07-12,32.49984,34.00192,32.29476,33.89661,1884739
2005-07-13,33.89661,34.29014,33.40053,34.10446,1579724
2005-07-14,34.20423,34.59776,34.10446,34.29014,941723
2005-07-15,34.20423,34.498,33.89661,34.20423,739342
2005-07-18,34.10446,34.498,34.00192,34.29014,216872
2005-07-19,34.20423,34.80007,34.10446,34.69753,1316660
2005-07-20,34.99407,36.4047,34.99407,36.09707,2544307
2005-07-21,36.4047,36.80377,36.3077,36.70123,1856801
2005-07-22,36.59592,36.90077,36.09707,36.90077,583072
2005-07-25,37.50493,37.99823,37.29153,37.50493,1414827
2005-07-26,37.60193,37.89569,36.70123,37.20008,576698
2005-07-27,37.29153,37.50493,37.00331,37.39962,890922
2005-07-28,37.29153,37.60193,36.49615,37.10862,948854
2005-07-29,37.10862,38.10077,37.10862,37.39962,1143565
2005-08-01,37.29153,38.50539,37.29153,38.10077,963579
2005-08-02,38.59408,39.60008,38.59408,39.49754,1405839
2005-08-03,39.39777,39.49754,38.59408,38.59408,452069
2005-08-04,38.30031,39.29523,37.70447,39.29523,527114
2005-08-05,37.99823,38.9017,37.99823,38.4084,522045
2005-08-08,38.4084,39.00147,37.99823,38.79916,989206
2005-08-09,38.79916,38.79916,37.80701,38.30031,900217
2005-08-10,37.99823,37.99823,37.00331,37.60193,812163
2005-08-11,37.60193,38.19777,37.60193,37.99823,326419
2005-08-12,37.80701,38.50539,37.50493,38.19777,357563
2005-08-16,38.59408,39.20655,38.59408,39.10401,522952
2005-08-17,39.00147,39.20655,37.60193,38.10077,285751
2005-08-18,37.80701,37.80701,36.70123,37.29153,575464
2005-08-19,37.39962,37.39962,36.80377,37.29153,308666
2005-08-22,37.29153,37.60193,37.00331,37.29153,302758
2005-08-23,37.39962,37.99823,37.20008,37.99823,289231
2005-08-24,37.89569,38.10077,37.70447,37.80701,517385
2005-08-25,37.80701,38.30031,37.50493,37.80701,888804
2005-08-26,37.89569,38.50539,37.89569,38.4084,457027
2005-08-29,38.4084,39.10401,38.4084,38.9017,693464
2005-08-30,39.10401,40.1987,39.00147,40.1987,1418085
2005-08-31,41.10217,41.39593,39.80239,39.90494,2010713
2005-09-01,39.99362,40.50355,39.80239,40.09893,643059
2005-09-02,40.1987,40.79732,39.7054,39.7054,3186748
2005-09-05,39.90494,40.30124,39.60008,39.99362,827301
2005-09-06,40.09893,40.40101,39.99362,40.30124,685447
2005-09-07,40.30124,40.79732,39.90494,40.1987,669682
2005-09-08,39.99362,40.60886,39.90494,40.40101,439967
2005-09-09,40.60886,40.89708,40.30124,40.79732,416062
2005-09-12,40.99963,41.39593,40.89708,41.39593,496487
2005-09-13,41.49847,41.80332,41.10217,41.20194,516668
2005-09-14,41.10217,41.10217,40.1987,40.79732,421951
2005-09-15,40.60886,41.80332,40.60886,41.49847,912939
2005-09-16,41.59547,41.80332,41.39593,41.80332,818082
2005-09-19,41.59547,42.00563,41.20194,41.90309,1211641
2005-09-20,42.99778,43.69894,41.69801,42.79547,1838325
2005-09-21,42.39917,42.89247,42.2994,42.49894,549340
2005-09-22,42.89247,43.49386,41.69801,42.39917,1490604
2005-09-23,42.49894,43.20009,41.90309,42.99778,651301
2005-09-26,42.49894,44.10079,42.2994,43.89848,757096
2005-09-27,44.70217,45.60287,44.40009,45.60287,1045171
2005-09-28,45.99917,46.3068,44.80194,45.5031,1576221
2005-09-29,45.5031,45.99917,44.80194,45.99917,385065
2005-09-30,46.10171,47.50126,45.5031,47.00795,1578568
2005-10-03,46.60056,48.30772,46.10171,48.0001,1310189
2005-10-04,48.49618,48.59872,47.00795,47.29895,613539
2005-10-05,46.70033,46.8001,46.20426,46.39271,975164
2005-10-06,45.09294,45.79409,44.29478,44.49709,1190346
2005-10-07,44.29478,45.79409,44.19224,45.40333,675638
2005-10-10,45.60287,47.19363,45.60287,46.39271,522577
2005-10-11,47.00795,47.40149,46.70033,47.00795,696640
2005-10-12,46.70033,46.90541,45.89663,46.20426,578789
2005-10-13,45.89663,45.89663,44.59963,44.99317,864890
2005-10-14,44.40009,44.99317,43.20009,44.49709,1029417
2005-10-17,45.09294,45.19825,44.10079,44.40009,432625
2005-10-18,45.09294,45.30079,44.59963,44.99317,1110026
2005-10-19,44.19224,44.59963,43.5964,44.10079,941186
2005-10-20,44.90448,45.60287,44.70217,45.40333,1258157
2005-10-21,44.99317,45.19825,44.59963,44.80194,1095605
2005-10-24,44.70217,46.70033,44.70217,46.60056,1165790
2005-10-25,46.70033,47.00795,45.99917,46.39271,699577
2005-10-26,46.49525,46.60056,44.90448,45.79409,767824
2005-10-27,44.49709,45.40333,44.29478,44.99317,662606
2005-10-28,44.49709,46.20426,44.29478,46.20426,586065
2005-10-31,46.49525,46.70033,46.10171,46.49525,328074
2005-11-02,46.60056,48.30772,46.60056,48.30772,1048406
2005-11-03,48.90357,49.10588,47.89756,48.40472,655513
2005-11-04,48.69849,49.10588,48.09987,49.10588,420369
2005-11-07,49.39687,50.79918,48.69849,50.79918,855914
2005-11-08,49.99826,50.50819,49.70172,49.70172,392937
2005-11-09,50.09803,50.09803,49.50218,49.80703,341719
2005-11-10,49.99826,50.40288,48.30772,48.69849,470679
2005-11-14,49.70172,50.40288,49.19456,49.19456,516996
2005-11-15,49.89572,50.20057,49.19456,49.50218,543967
2005-11-16,49.99826,51.49757,49.70172,50.30311,480753
2005-11-17,51.00149,52.69203,51.00149,52.29849,1213076
2005-11-18,53.09942,53.3045,51.60011,51.60011,488131
2005-11-21,52.09341,52.69203,51.60011,52.29849,312296
2005-11-22,52.69203,52.89988,50.69664,51.20658,358855
2005-11-23,51.00149,51.00149,49.80703,50.20057,1193082
2005-11-24,50.30311,50.89895,49.39687,49.60195,444411
2005-11-25,50.20057,50.40288,49.60195,50.40288,414504
2005-11-28,51.29803,52.40104,50.79918,51.99364,564862
2005-11-29,52.29849,54.09434,51.69988,54.00289,536711
2005-11-30,54.00289,54.89527,53.80058,54.19688,343875
2005-12-01,54.39919,55.50497,54.39919,55.10035,554031
2005-12-02,55.79873,56.29481,55.20012,55.8985,530985
2005-12-05,56.10358,57.19827,55.4052,55.79873,506768
2005-12-06,55.79873,55.99827,54.09434,54.70127,787180
2005-12-07,54.7955,55.69619,54.7955,55.59088,236162
2005-12-08,55.69619,56.49989,55.59088,56.29481,312272
2005-12-09,56.7022,56.80474,55.59088,56.49989,332979
2005-12-12,56.90451,57.40336,56.90451,57.30082,345342
2005-12-13,57.30082,57.69435,57.09573,57.60844,633061
2005-12-14,57.69435,59.39874,57.60844,58.50082,672372
2005-12-15,59.00521,59.39874,57.50867,57.50867,592884
2005-12-16,57.50867,58.90267,56.90451,58.80567,614580
2005-12-19,58.80567,59.79782,58.70313,59.70913,180698
2005-12-20,59.70913,62.30036,59.00521,61.00613,748134
2005-12-21,61.19182,61.89574,59.89482,60.00013,404458
2005-12-22,60.49343,61.00613,59.70913,59.70913,312725
2005-12-23,60.20244,61.19182,60.20244,60.59874,183241
2005-12-27,61.00613,62.89621,60.59874,62.89621,108424
2005-12-28,63.29251,64.50083,63.10683,64.30129,311575
2005-12-29,64.99968,65.09667,63.90499,64.40383,220648
2005-12-30,64.40383,64.40383,61.29713,62.50267,710379
